Record Length,2.50E+03,-0.05,0,-0.028,,,,,,,,,,,,,,,,,
,,-0.04384,6.16,-0.016,-0.010424242,,,,,,,,,,,,,,,,
,,-0.0438,6.2,0.016,-0.010060606,,,,,,,,,,,,,,,,
,,-0.04376,6.24,0.016,-0.008161616,,,,,,,,,,,,,,,,
,,-0.04372,6.28,0.02,-0.008929293,,,,,,,,,,,,,,,,
,,-0.04368,6.32,-0.02,-0.006868687,,,,,,,,,,,,,,,,
,,-0.04364,6.36,-0.008,-0.007434343,,,,,,,,,,,,,,,,
,,-0.0436,6.4,-0.036,-0.006343434,,,,,,,,,,,,,,,,
,,-0.04356,6.44,-0.044,-0.013292929,,,,,,,,,,,,,,,,
,,-0.04352,6.48,-0.02,-0.009131313,,,,,,,,,,,,,,,,
,,-0.04348,6.52,-0.004,-0.015030303,,,,,,,,,,,,,,,,
,,-0.04344,6.56,0.016,-0.01430303,,,,,,,,,,,,,,,,
,,-0.0434,6.6,-0.036,-0.019515152,,,,,,,,,,,,,,,,
,,-0.04336,6.64,-0.008,-0.017010101,,,,,,,,,,,,,,,,
,,-0.04332,6.68,-0.016,-0.019434343,,,,,,,,,,,,,,,,
,,-0.04328,6.72,-0.036,-0.017090909,,,,,,,,,,,,,,,,
,,-0.04324,6.76,0,-0.015717172,,,,,,,,,,,,,,,,
,,-0.0432,6.8,-0.02,-0.013737374,,,,,,,,,,,,,,,,
,,-0.04316,6.84,-0.036,-0.012565657,,,,,,,,,,,,,,,,
,,-0.04312,6.88,-0.02,-0.01579798,,,,,,,,,,,,,,,,
,,-0.04308,6.92,-0.004,-0.017292929,,,,,,,,,,,,,,,,
,,-0.04304,6.96,-0.028,-0.007636364,,,,,,,,,,,,,,,,
,,-0.043,7,0.004,-0.014909091,,,,,,,,,,,,,,,,
,,-0.04296,7.04,-0.016,-0.008727273,,,,,,,,,,,,,,,,
,,-0.04292,7.08,0,-0.017575758,,,,,,,,,,,,,,,,
,,-0.04288,7.12,0,-0.011393939,,,,,,,,,,,,,,,,
,,-0.04284,7.16,-0.016,-0.01810101,,,,,,,,,,,,,,,,
,,-0.0428,7.2,-0.04,-0.012646465,,,,,,,,,,,,,,,,
,,-0.04276,7.24,0.048,-0.018868687,,,,,,,,,,,,,,,,
,,-0.04272,7.28,0,-0.016888889,,,,,,,,,,,,,,,,
,,-0.04268,7.32,-0.028,-0.024161616,,,,,,,,,,,,,,,,
,,-0.04264,7.36,-0.068,-0.021333333,,,,,,,,,,,,,,,,
,,-0.0426,7.4,-0.016,-0.024,,,,,,,,,,,,,,,,
,,-0.04256,7.44,-0.036,-0.025616162,,,,,,,,,,,,,,,,
,,-0.04252,7.48,-0.036,-0.028969697,,,,,,,,,,,,,,,,
,,-0.04248,7.52,-0.024,-0.024080808,,,,,,,,,,,,,,,,
,,-0.04244,7.56,-0.04,-0.028929293,,,,,,,,,,,,,,,,
,,-0.0424,7.6,-0.064,-0.028080808,,,,,,,,,,,,,,,,
,,-0.04236,7.64,-0.032,-0.03369697,,,,,,,,,,,,,,,,
,,-0.04232,7.68,0.004,-0.027353535,,,,,,,,,,,,,,,,
,,-0.04228,7.72,-0.048,-0.032888889,,,,,,,,,,,,,,,,
,,-0.04224,7.76,-0.02,-0.031151515,,,,,,,,,,,,,,,,
,,-0.0422,7.8,-0.02,-0.030262626,,,,,,,,,,,,,,,,
,,-0.04216,7.84,-0.016,-0.030949495,,,,,,,,,,,,,,,,
,,-0.04212,7.88,-0.004,-0.028646465,,,,,,,,,,,,,,,,
,,-0.04208,7.92,-0.04,-0.029414141,,,,,,,,,,,,,,,,
,,-0.04204,7.96,-0.036,-0.024929293,,,,,,,,,,,,,,,,
,,-0.042,8,-0.06,-0.030545455,,,,,,,,,,,,,,,,
,,-0.04196,8.04,-0.048,-0.02569697,,,,,,,,,,,,,,,,
,,-0.04192,8.08,-0.02,-0.030181818,,,,,,,,,,,,,,,,
,,-0.04188,8.12,-0.024,-0.030424242,,,,,,,,,,,,,,,,
,,-0.04184,8.16,-0.016,-0.028848485,,,,,,,,,,,,,,,,
,,-0.0418,8.2,-0.02,-0.028727273,,,,,,,,,,,,,,,,
,,-0.04176,8.24,-0.032,-0.029494949,,,,,,,,,,,,,,,,
,,-0.04172,8.28,-0.036,-0.029575758,,,,,,,,,,,,,,,,
,,-0.04168,8.32,0,-0.025737374,,,,,,,,,,,,,,,,
,,-0.04164,8.36,-0.056,-0.026181818,,,,,,,,,,,,,,,,
,,-0.0416,8.4,-0.052,-0.02589899,,,,,,,,,,,,,,,,
,,-0.04156,8.44,-0.016,-0.029333333,,,,,,,,,,,,,,,,
