,,-0.01888,31.12,-9.8,,
,,-0.01884,31.16,-10,,
,,-0.0188,31.2,-10,,
,,-0.01876,31.24,-10.2,,
,,-0.01872,31.28,-10.4,,
,,-0.01868,31.32,-10.4,,
,,-0.01864,31.36,-10.4,,
,,-0.0186,31.4,-10.4,,
,,-0.01856,31.44,-10.6,,
,,-0.01852,31.48,-10.8,,
,,-0.01848,31.52,-10.8,,
,,-0.01844,31.56,-10.8,,
,,-0.0184,31.6,-10.8,,
,,-0.01836,31.64,-11,,
,,-0.01832,31.68,-11,,
,,-0.01828,31.72,-11,,
,,-0.01824,31.76,-10.8,,
,,-0.0182,31.8,-11,,
,,-0.01816,31.84,-11.2,,
,,-0.01812,31.88,-11,,
,,-0.01808,31.92,-11.2,,
,,-0.01804,31.96,-11.2,,
,,-0.018,32,-11.2,,
,,-0.01796,32.04,-11.2,,
,,-0.01792,32.08,-11.2,,
,,-0.01788,32.12,-11.2,,
,,-0.01784,32.16,-11,,
,,-0.0178,32.2,-11.2,,
,,-0.01776,32.24,-11.2,,
,,-0.01772,32.28,-11.2,,
,,-0.01768,32.32,-11.2,,
,,-0.01764,32.36,-11.2,,
,,-0.0176,32.4,-11.4,,
,,-0.01756,32.44,-11.2,,
,,-0.01752,32.48,-11.2,,
,,-0.01748,32.52,-11.2,,
,,-0.01744,32.56,-11,,
,,-0.0174,32.6,-11.2,,
,,-0.01736,32.64,-11,,
,,-0.01732,32.68,-11.2,,
,,-0.01728,32.72,-11,,
,,-0.01724,32.76,-11,,
,,-0.0172,32.8,-11.4,,
,,-0.01716,32.84,-10.8,,
,,-0.01712,32.88,-11,,
,,-0.01708,32.92,-10.8,,
,,-0.01704,32.96,-11,,
,,-0.017,33,-10.8,,
,,-0.01696,33.04,-11,,
,,-0.01692,33.08,-10.8,,
,,-0.01688,33.12,-10.8,,
,,-0.01684,33.16,-10.8,,
,,-0.0168,33.2,-10.8,,
,,-0.01676,33.24,-10.8,,
,,-0.01672,33.28,-10.6,,
,,-0.01668,33.32,-10.6,,
,,-0.01664,33.36,-10.4,,
,,-0.0166,33.4,-10.6,,
,,-0.01656,33.44,-10.6,,
,,-0.01652,33.48,-10.4,,
,,-0.01648,33.52,-10.4,,
,,-0.01644,33.56,-10.2,,
,,-0.0164,33.6,-10.4,,
,,-0.01636,33.64,-10.4,,
,,-0.01632,33.68,-10.4,,
,,-0.01628,33.72,-10,,
,,-0.01624,33.76,-10.2,,
,,-0.0162,33.8,-10.2,,
,,-0.01616,33.84,-10.2,,
,,-0.01612,33.88,-10,,
,,-0.01608,33.92,-9.8,,
,,-0.01604,33.96,-9.8,,
,,-0.016,34,-10,,
,,-0.01596,34.04,-10,,
,,-0.01592,34.08,-9.8,,
,,-0.01588,34.12,-9.6,,
,,-0.01584,34.16,-9.8,,
,,-0.0158,34.2,-9.8,,
,,-0.01576,34.24,-9.8,,
,,-0.01572,34.28,-9.6,,
,,-0.01568,34.32,-9.6,,
,,-0.01564,34.36,-9.4,,
,,-0.0156,34.4,-9.4,,
,,-0.01556,34.44,-9.4,,
,,-0.01552,34.48,-9.4,,
,,-0.01548,34.52,-9.4,,
,,-0.01544,34.56,-9.4,,
,,-0.0154,34.6,-9.2,,
,,-0.01536,34.64,-9.2,,
,,-0.01532,34.68,-9.2,,
,,-0.01528,34.72,-9,,
,,-0.01524,34.76,-9,,
,,-0.0152,34.8,-8.8,,
,,-0.01516,34.84,-8.8,,
,,-0.01512,34.88,-9,,
,,-0.01508,34.92,-8.8,,
,,-0.01504,34.96,-8.8,,
,,-0.015,35,-8.8,,
,,-0.01496,35.04,-8.8,,
,,-0.01492,35.08,-8.6,,
,,-0.01488,35.12,-8.6,,
,,-0.01484,35.16,-8.6,,
,,-0.0148,35.2,-8.6,,
,,-0.01476,35.24,-8.4,,
,,-0.01472,35.28,-8.4,,
,,-0.01468,35.32,-8.4,,
,,-0.01464,35.36,-8.4,,
,,-0.0146,35.4,-8.4,,
,,-0.01456,35.44,-8.4,,
,,-0.01452,35.48,-8.2,,
,,-0.01448,35.52,-8.2,,
,,-0.01444,35.56,-8.2,,
,,-0.0144,35.6,-8,,
,,-0.01436,35.64,-8,,
,,-0.01432,35.68,-8,,
,,-0.01428,35.72,-8,,
,,-0.01424,35.76,-7.8,,
,,-0.0142,35.8,-7.8,,
,,-0.01416,35.84,-8,,
,,-0.01412,35.88,-7.8,,
,,-0.01408,35.92,-7.8,,
,,-0.01404,35.96,-7.6,,
,,-0.014,36,-7.8,,
,,-0.01396,36.04,-7.6,,
,,-0.01392,36.08,-7.6,,
,,-0.01388,36.12,-7.4,,
,,-0.01384,36.16,-7.6,,
,,-0.0138,36.2,-7.4,,
,,-0.01376,36.24,-7.4,,
,,-0.01372,36.28,-7.4,,
,,-0.01368,36.32,-7.2,,
,,-0.01364,36.36,-7.4,,
,,-0.0136,36.4,-7.2,,
,,-0.01356,36.44,-7.2,,
,,-0.01352,36.48,-7,,
,,-0.01348,36.52,-7,,
,,-0.01344,36.56,-7,,
,,-0.0134,36.6,-7,,
,,-0.01336,36.64,-7,,
,,-0.01332,36.68,-7,,
,,-0.01328,36.72,-6.8,,
,,-0.01324,36.76,-7,,
,,-0.0132,36.8,-6.8,,
,,-0.01316,36.84,-6.8,,
,,-0.01312,36.88,-6.8,,
,,-0.01308,36.92,-6.6,,
,,-0.01304,36.96,-6.6,,
,,-0.013,37,-6.6,,
,,-0.01296,37.04,-6.4,,
,,-0.01292,37.08,-6.4,,
,,-0.01288,37.12,-6.4,,
,,-0.01284,37.16,-6.4,,
,,-0.0128,37.2,-6.6,,
,,-0.01276,37.24,-6.4,,
,,-0.01272,37.28,-6.2,,
,,-0.01268,37.32,-6.2,,
,,-0.01264,37.36,-6.2,,
,,-0.0126,37.4,-6.2,,
,,-0.01256,37.44,-6,,
,,-0.01252,37.48,-6.2,,
,,-0.01248,37.52,-6,,
,,-0.01244,37.56,-6,,
,,-0.0124,37.6,-6,,
,,-0.01236,37.64,-6,,
,,-0.01232,37.68,-5.8,,
,,-0.01228,37.72,-5.8,,
,,-0.01224,37.76,-5.8,,
,,-0.0122,37.8,-5.8,,
,,-0.01216,37.84,-6,,
,,-0.01212,37.88,-5.6,,
,,-0.01208,37.92,-5.8,,
,,-0.01204,37.96,-5.6,,
,,-0.012,38,-5.8,,
,,-0.01196,38.04,-5.6,,
,,-0.01192,38.08,-5.2,,
,,-0.01188,38.12,-5.4,,
,,-0.01184,38.16,-5.6,,
,,-0.0118,38.2,-5.4,,
,,-0.01176,38.24,-5.4,,
,,-0.01172,38.28,-5.2,,
,,-0.01168,38.32,-5.2,,
,,-0.01164,38.36,-5.2,,
,,-0.0116,38.4,-5.4,,
,,-0.01156,38.44,-5.2,,
,,-0.01152,38.48,-5,,
,,-0.01148,38.52,-5.2,,
,,-0.01144,38.56,-5.2,,
,,-0.0114,38.6,-5.2,,
,,-0.01136,38.64,-5.2,,
,,-0.01132,38.68,-5,,
,,-0.01128,38.72,-5,,
,,-0.01124,38.76,-5,,
,,-0.0112,38.8,-4.8,,
,,-0.01116,38.84,-4.8,,
,,-0.01112,38.88,-4.8,,
,,-0.01108,38.92,-5,,
,,-0.01104,38.96,-4.8,,
,,-0.011,39,-4.8,,
,,-0.01096,39.04,-4.6,,
,,-0.01092,39.08,-4.6,,
,,-0.01088,39.12,-4.6,,
,,-0.01084,39.16,-4.6,,
,,-0.0108,39.2,-4.6,,
,,-0.01076,39.24,-4.6,,
,,-0.01072,39.28,-4.6,,
,,-0.01068,39.32,-4.4,,
,,-0.01064,39.36,-4.4,,
,,-0.0106,39.4,-4.4,,
,,-0.01056,39.44,-4.2,,
,,-0.01052,39.48,-4.2,,
,,-0.01048,39.52,-4.2,,
,,-0.01044,39.56,-4.2,,
,,-0.0104,39.6,-4.2,,
,,-0.01036,39.64,-4.4,,
,,-0.01032,39.68,-4.2,,
,,-0.01028,39.72,-4,,
,,-0.01024,39.76,-4,,
,,-0.0102,39.8,-4,,
,,-0.01016,39.84,-3.8,,
,,-0.01012,39.88,-4,,
,,-0.01008,39.92,-4,,
,,-0.01004,39.96,-3.8,,
,,-0.01,40,-4,,
,,-0.00996,40.04,-3.8,,
,,-0.00992,40.08,-4,,
,,-0.00988,40.12,-3.8,,
,,-0.00984,40.16,-3.8,,
,,-0.0098,40.2,-3.6,,
,,-0.00976,40.24,-3.8,,
,,-0.00972,40.28,-3.6,,
,,-0.00968,40.32,-3.8,,
,,-0.00964,40.36,-3.8,,
,,-0.0096,40.4,-3.6,,
,,-0.00956,40.44,-3.6,,
,,-0.00952,40.48,-3.8,,
,,-0.00948,40.52,-3.6,,
,,-0.00944,40.56,-3.6,,
,,-0.0094,40.6,-3.4,,
,,-0.00936,40.64,-3.4,,
,,-0.00932,40.68,-3.2,,
,,-0.00928,40.72,-3.4,,
,,-0.00924,40.76,-3.4,,
,,-0.0092,40.8,-3.4,,
,,-0.00916,40.84,-3.2,,
,,-0.00912,40.88,-3.2,,
,,-0.00908,40.92,-3.2,,
,,-0.00904,40.96,-3.2,,
,,-0.009,41,-3,,
,,-0.00896,41.04,-3.2,,
,,-0.00892,41.08,-3,,
,,-0.00888,41.12,-3.2,,
,,-0.00884,41.16,-3,,
,,-0.0088,41.2,-3,,
,,-0.00876,41.24,-3,,
,,-0.00872,41.28,-3,,
,,-0.00868,41.32,-3,,
,,-0.00864,41.36,-3,,
,,-0.0086,41.4,-3,,
,,-0.00856,41.44,-3,,
,,-0.00852,41.48,-3,,
,,-0.00848,41.52,-2.8,,
,,-0.00844,41.56,-2.6,,
,,-0.0084,41.6,-2.8,,
,,-0.00836,41.64,-2.8,,
,,-0.00832,41.68,-2.8,,
,,-0.00828,41.72,-2.6,,
,,-0.00824,41.76,-2.8,,
,,-0.0082,41.8,-2.6,,
,,-0.00816,41.84,-2.6,,
,,-0.00812,41.88,-2.6,,
,,-0.00808,41.92,-2.6,,
,,-0.00804,41.96,-2.6,,
,,-0.008,42,-2.4,,
,,-0.00796,42.04,-2.6,,
,,-0.00792,42.08,-2.8,,
,,-0.00788,42.12,-2.4,,
,,-0.00784,42.16,-2.4,,
,,-0.0078,42.2,-2.4,,
,,-0.00776,42.24,-2.4,,
,,-0.00772,42.28,-2.4,,
,,-0.00768,42.32,-2.4,,
,,-0.00764,42.36,-2.4,,
,,-0.0076,42.4,-2.2,,
,,-0.00756,42.44,-2.2,,
,,-0.00752,42.48,-2.2,,
,,-0.00748,42.52,-2.2,,
,,-0.00744,42.56,-2.2,,
,,-0.0074,42.6,-2.2,,
,,-0.00736,42.64,-2.2,,
,,-0.00732,42.68,-2.2,,
,,-0.00728,42.72,-2,,
,,-0.00724,42.76,-2.2,,
,,-0.0072,42.8,-2.2,,
,,-0.00716,42.84,-2,,
,,-0.00712,42.88,-2.2,,
,,-0.00708,42.92,-2,,
,,-0.00704,42.96,-2,,
,,-0.007,43,-2,,
,,-0.00696,43.04,-2,,
,,-0.00692,43.08,-2.2,,
,,-0.00688,43.12,-2,,
,,-0.00684,43.16,-1.8,,
,,-0.0068,43.2,-1.8,,
,,-0.00676,43.24,-1.8,,
,,-0.00672,43.28,-1.8,,
,,-0.00668,43.32,-1.8,,
,,-0.00664,43.36,-1.8,,
,,-0.0066,43.4,-2,,
,,-0.00656,43.44,-1.8,,
,,-0.00652,43.48,-1.6,,
,,-0.00648,43.52,-1.6,,
,,-0.00644,43.56,-1.8,,
,,-0.0064,43.6,-1.8,,
,,-0.00636,43.64,-1.6,,
,,-0.00632,43.68,-1.6,,
,,-0.00628,43.72,-1.6,,
,,-0.00624,43.76,-1.6,,
,,-0.0062,43.8,-1.6,,
,,-0.00616,43.84,-1.4,,
,,-0.00612,43.88,-1.6,,
,,-0.00608,43.92,-1.4,,
,,-0.00604,43.96,-1.4,,
,,-0.006,44,-1.6,,
,,-0.00596,44.04,-1.4,,
,,-0.00592,44.08,-1.6,,
,,-0.00588,44.12,-1.6,,
,,-0.00584,44.16,-1.6,,
,,-0.0058,44.2,-1.4,,
,,-0.00576,44.24,-1.4,,
,,-0.00572,44.28,-1.4,,
,,-0.00568,44.32,-1.4,,
,,-0.00564,44.36,-1.4,,
,,-0.0056,44.4,-1.4,,
,,-0.00556,44.44,-1.4,,
,,-0.00552,44.48,-1.2,,
,,-0.00548,44.52,-1.2,,
,,-0.00544,44.56,-1.2,,
,,-0.0054,44.6,-1.2,,
,,-0.00536,44.64,-1.2,,
,,-0.00532,44.68,-1.2,,
,,-0.00528,44.72,-1.2,,
,,-0.00524,44.76,-1.2,,
,,-0.0052,44.8,-1.2,,
,,-0.00516,44.84,-1,,
,,-0.00512,44.88,-1.2,,
,,-0.00508,44.92,-1,,
,,-0.00504,44.96,-1.2,,
,,-0.005,45,-1.2,,
,,-0.00496,45.04,-1.2,,
,,-0.00492,45.08,-0.8,,
,,-0.00488,45.12,-1.2,,
,,-0.00484,45.16,-1,,
,,-0.0048,45.2,-1,,
,,-0.00476,45.24,-1,,
,,-0.00472,45.28,-0.8,,
,,-0.00468,45.32,-1,,
,,-0.00464,45.36,-0.8,,
,,-0.0046,45.4,-1,,
,,-0.00456,45.44,-1,,
,,-0.00452,45.48,-0.8,,
,,-0.00448,45.52,-0.8,,
,,-0.00444,45.56,-0.8,,
,,-0.0044,45.6,-0.8,,
,,-0.00436,45.64,-0.8,,
,,-0.00432,45.68,-1,,
,,-0.00428,45.72,-0.8,,
,,-0.00424,45.76,-0.8,,
,,-0.0042,45.8,-0.8,,
,,-0.00416,45.84,-0.8,,
,,-0.00412,45.88,-0.8,,
,,-0.00408,45.92,-0.6,,
,,-0.00404,45.96,-0.6,,
,,-0.004,46,-0.4,,
,,-0.00396,46.04,-0.8,,
,,-0.00392,46.08,-0.6,,
,,-0.00388,46.12,-0.6,,
,,-0.00384,46.16,-0.6,,
,,-0.0038,46.2,-0.6,,
,,-0.00376,46.24,-0.6,,
,,-0.00372,46.28,-0.8,,
,,-0.00368,46.32,-0.4,,
,,-0.00364,46.36,-0.6,,
,,-0.0036,46.4,-0.6,,
,,-0.00356,46.44,-0.6,,
,,-0.00352,46.48,-0.4,,
,,-0.00348,46.52,-0.4,,
,,-0.00344,46.56,-0.4,,
,,-0.0034,46.6,-0.6,,
,,-0.00336,46.64,-0.4,,
,,-0.00332,46.68,-0.4,,
,,-0.00328,46.72,-0.4,,
,,-0.00324,46.76,-0.4,,
,,-0.0032,46.8,-0.4,,
,,-0.00316,46.84,-0.4,,
,,-0.00312,46.88,-0.2,,
,,-0.00308,46.92,-0.2,,
,,-0.00304,46.96,-0.2,,
,,-0.003,47,0,,
,,-0.00296,47.04,-0.2,,
,,-0.00292,47.08,-0.2,,
,,-0.00288,47.12,-0.2,,
,,-0.00284,47.16,-0.2,,
,,-0.0028,47.2,0,,
,,-0.00276,47.24,-0.2,,
,,-0.00272,47.28,-0.2,,
,,-0.00268,47.32,-0.2,,
,,-0.00264,47.36,-0.2,,
,,-0.0026,47.4,-0.4,,
,,-0.00256,47.44,-0.2,,
,,-0.00252,47.48,-0.2,,
,,-0.00248,47.52,0,,
,,-0.00244,47.56,0,,
,,-0.0024,47.6,0,,
,,-0.00236,47.64,-0.2,,
,,-0.00232,47.68,0,,
,,-0.00228,47.72,0,,
,,-0.00224,47.76,0,,
,,-0.0022,47.8,0,,
,,-0.00216,47.84,0,,
,,-0.00212,47.88,0,,
,,-0.00208,47.92,-0.2,,
,,-0.00204,47.96,0.2,,
,,-0.002,48,0,,
,,-0.00196,48.04,0.2,,
,,-0.00192,48.08,-0.2,,
,,-0.00188,48.12,0.2,,
,,-0.00184,48.16,0,,
,,-0.0018,48.2,0.2,,
,,-0.00176,48.24,0,,
,,-0.00172,48.28,0.4,,
,,-0.00168,48.32,0.2,,
,,-0.00164,48.36,0.2,,
,,-0.0016,48.4,0,,
,,-0.00156,48.44,0,,
,,-0.00152,48.48,0,,
,,-0.00148,48.52,0,,
,,-0.00144,48.56,0.2,,
,,-0.0014,48.6,0.2,,
,,-0.00136,48.64,0.2,,
,,-0.00132,48.68,0.2,,
,,-0.00128,48.72,0.2,,
,,-0.00124,48.76,0.2,,
,,-0.0012,48.8,0.2,,
,,-0.00116,48.84,0.4,,
,,-0.00112,48.88,0.2,,
,,-0.00108,48.92,0.6,,
,,-0.00104,48.96,0.4,,
,,-0.001,49,0.4,,
,,-0.00096,49.04,0.4,,
,,-0.00092,49.08,0.4,,
,,-0.00088,49.12,0.4,,
,,-0.00084,49.16,0.4,,
,,-0.0008,49.2,0.4,,
,,-0.00076,49.24,0.4,,
,,-0.00072,49.28,0.2,,
,,-0.00068,49.32,0.4,,
,,-0.00064,49.36,0.4,,
,,-0.0006,49.4,0.4,,
,,-0.00056,49.44,0.4,,
,,-0.00052,49.48,0.4,,
,,-0.00048,49.52,0.4,,
,,-0.00044,49.56,0.4,,
,,-0.0004,49.6,0.4,,
,,-0.00036,49.64,0.4,,
,,-0.00032,49.68,0.4,,
,,-0.00028,49.72,0.4,,
,,-0.00024,49.76,0.4,,
,,-0.0002,49.8,0.4,,
,,-0.00016,49.84,0.8,,
,,-0.00012,49.88,0.6,,
,,-0.00008,49.92,1.2,,
,,-0.00004,49.96,1.6,,
,,0,50,2.2,,
,,0.00004,50.04,2.4,,
,,0.00008,50.08,3,,
,,0.00012,50.12,3.8,,
,,0.00016,50.16,4,,
,,0.0002,50.2,4.4,,
,,0.00024,50.24,5,,
,,0.00028,50.28,5.4,,
,,0.00032,50.32,5.6,,
,,0.00036,50.36,6,,
,,0.0004,50.4,6.6,,
,,0.00044,50.44,6.6,,
,,0.00048,50.48,7,,
,,0.00052,50.52,7.2,,
,,0.00056,50.56,7.6,,
,,0.0006,50.6,7.8,,
,,0.00064,50.64,8.2,,
,,0.00068,50.68,8.4,,
,,0.00072,50.72,8.4,,
,,0.00076,50.76,9,,
,,0.0008,50.8,9,,
,,0.00084,50.84,9.2,,
,,0.00088,50.88,9.6,,
,,0.00092,50.92,9.6,,
,,0.00096,50.96,9.8,,
,,0.001,51,10,,
,,0.00104,51.04,10,,
,,0.00108,51.08,10,,
,,0.00112,51.12,10.4,,
,,0.00116,51.16,10.2,,
,,0.0012,51.2,10.6,,
,,0.00124,51.24,10.6,,
,,0.00128,51.28,10.8,,
,,0.00132,51.32,11,,
,,0.00136,51.36,11,,
,,0.0014,51.4,11,,
,,0.00144,51.44,11.2,,
,,0.00148,51.48,11.2,,
,,0.00152,51.52,11.2,,
,,0.00156,51.56,11.4,,
,,0.0016,51.6,11.4,,
,,0.00164,51.64,11.4,,
,,0.00168,51.68,11.4,,
,,0.00172,51.72,11.6,,
,,0.00176,51.76,11.6,,
,,0.0018,51.8,11.4,,
,,0.00184,51.84,11.6,,
,,0.00188,51.88,11.6,,
,,0.00192,51.92,11.6,,
,,0.00196,51.96,11.6,,
,,0.002,52,11.6,,
,,0.00204,52.04,11.6,,
,,0.00208,52.08,11.6,,
,,0.00212,52.12,11.6,,
,,0.00216,52.16,11.8,,
,,0.0022,52.2,11.6,,
,,0.00224,52.24,11.8,,
,,0.00228,52.28,11.8,,
,,0.00232,52.32,12,,
,,0.00236,52.36,11.6,,
,,0.0024,52.4,11.8,,
,,0.00244,52.44,11.6,,
,,0.00248,52.48,11.6,,
,,0.00252,52.52,11.6,,
,,0.00256,52.56,11.6,,
,,0.0026,52.6,11.6,,
,,0.00264,52.64,11.6,,
,,0.00268,52.68,11.6,,
,,0.00272,52.72,11.6,,
,,0.00276,52.76,11.6,,
,,0.0028,52.8,11.4,,
,,0.00284,52.84,11.4,,
,,0.00288,52.88,11.4,,
,,0.00292,52.92,11.6,,
,,0.00296,52.96,11.4,,
,,0.003,53,11.4,,
,,0.00304,53.04,11.4,,
,,0.00308,53.08,11.4,,
,,0.00312,53.12,11.4,,
,,0.00316,53.16,11.4,,
,,0.0032,53.2,11.2,,
,,0.00324,53.24,11.2,,
,,0.00328,53.28,11.2,,
,,0.00332,53.32,11,,
,,0.00336,53.36,11.2,,
,,0.0034,53.4,11,,
,,0.00344,53.44,11,,
,,0.00348,53.48,10.8,,
,,0.00352,53.52,11,,
,,0.00356,53.56,10.8,,
,,0.0036,53.6,10.8,,
,,0.00364,53.64,10.6,,
,,0.00368,53.68,10.6,,
,,0.00372,53.72,10.8,,
,,0.00376,53.76,10.6,,
,,0.0038,53.8,10.6,,
,,0.00384,53.84,10.4,,
,,0.00388,53.88,10.4,,
,,0.00392,53.92,10.4,,
,,0.00396,53.96,10.6,,
,,0.004,54,10.2,,
,,0.00404,54.04,10.4,,
,,0.00408,54.08,10.4,,
,,0.00412,54.12,10.2,,
,,0.00416,54.16,10.2,,
,,0.0042,54.2,10.2,,
,,0.00424,54.24,10,,
,,0.00428,54.28,10,,
,,0.00432,54.32,10,,
,,0.00436,54.36,9.8,,
,,0.0044,54.4,10,,
,,0.00444,54.44,10,,
,,0.00448,54.48,9.8,,
,,0.00452,54.52,9.8,,
,,0.00456,54.56,9.8,,
,,0.0046,54.6,9.6,,
,,0.00464,54.64,9.6,,
,,0.00468,54.68,9.8,,
,,0.00472,54.72,9.4,,
,,0.00476,54.76,9.6,,
,,0.0048,54.8,9.6,,
,,0.00484,54.84,9.6,,
,,0.00488,54.88,9.4,,
,,0.00492,54.92,9.2,,
,,0.00496,54.96,9.4,,
,,0.005,55,9.2,,
,,0.00504,55.04,9.4,,
,,0.00508,55.08,9,,
,,0.00512,55.12,9.2,,
,,0.00516,55.16,9,,
,,0.0052,55.2,9,,
,,0.00524,55.24,9,,
,,0.00528,55.28,9,,
,,0.00532,55.32,8.8,,
,,0.00536,55.36,8.8,,
,,0.0054,55.4,8.8,,
,,0.00544,55.44,8.8,,
,,0.00548,55.48,8.8,,
,,0.00552,55.52,8.6,,
,,0.00556,55.56,8.6,,
,,0.0056,55.6,8.4,,
,,0.00564,55.64,8.4,,
,,0.00568,55.68,8.6,,
,,0.00572,55.72,8.4,,
,,0.00576,55.76,8.6,,
,,0.0058,55.8,8.4,,
,,0.00584,55.84,8.4,,
,,0.00588,55.88,8.4,,
,,0.00592,55.92,8.2,,
,,0.00596,55.96,8,,
,,0.006,56,8.2,,
,,0.00604,56.04,8,,
,,0.00608,56.08,8,,
,,0.00612,56.12,8.2,,
,,0.00616,56.16,8,,
,,0.0062,56.2,7.8,,
,,0.00624,56.24,7.8,,
,,0.00628,56.28,7.8,,
,,0.00632,56.32,7.8,,
,,0.00636,56.36,7.8,,
,,0.0064,56.4,7.6,,
,,0.00644,56.44,7.8,,
,,0.00648,56.48,7.6,,
,,0.00652,56.52,7.6,,
,,0.00656,56.56,7.6,,
,,0.0066,56.6,7.4,,
,,0.00664,56.64,7.6,,
,,0.00668,56.68,7.6,,
,,0.00672,56.72,7.6,,
,,0.00676,56.76,7.2,,
,,0.0068,56.8,7.4,,
,,0.00684,56.84,7.2,,
,,0.00688,56.88,7.4,,
,,0.00692,56.92,7.2,,
,,0.00696,56.96,7.2,,
,,0.007,57,7,,
,,0.00704,57.04,7,,
,,0.00708,57.08,7,,
,,0.00712,57.12,7,,
,,0.00716,57.16,6.8,,
,,0.0072,57.2,6.8,,
,,0.00724,57.24,6.8,,
,,0.00728,57.28,7,,
,,0.00732,57.32,6.8,,
,,0.00736,57.36,6.8,,
,,0.0074,57.4,6.6,,
,,0.00744,57.44,6.6,,
,,0.00748,57.48,6.6,,
,,0.00752,57.52,6.6,,
,,0.00756,57.56,6.6,,
,,0.0076,57.6,6.4,,
,,0.00764,57.64,6.4,,
,,0.00768,57.68,6.6,,
,,0.00772,57.72,6.4,,
,,0.00776,57.76,6.4,,
,,0.0078,57.8,6.4,,
,,0.00784,57.84,6.2,,
,,0.00788,57.88,6.2,,
,,0.00792,57.92,6.2,,
,,0.00796,57.96,6.2,,
,,0.008,58,6,,
,,0.00804,58.04,6,,
,,0.00808,58.08,6,,
,,0.00812,58.12,6,,
,,0.00816,58.16,6,,
,,0.0082,58.2,6,,
,,0.00824,58.24,6,,
,,0.00828,58.28,5.8,,
,,0.00832,58.32,6,,
,,0.00836,58.36,5.8,,
,,0.0084,58.4,5.8,,
,,0.00844,58.44,5.8,,
,,0.00848,58.48,5.6,,
,,0.00852,58.52,5.6,,
,,0.00856,58.56,5.6,,
,,0.0086,58.6,5.6,,
,,0.00864,58.64,5.6,,
,,0.00868,58.68,5.6,,
,,0.00872,58.72,5.4,,
,,0.00876,58.76,5.4,,
,,0.0088,58.8,5.6,,
,,0.00884,58.84,5.2,,
,,0.00888,58.88,5.2,,
,,0.00892,58.92,5.4,,
,,0.00896,58.96,5.4,,
,,0.009,59,5.2,,
,,0.00904,59.04,5.2,,
,,0.00908,59.08,5.2,,
,,0.00912,59.12,5.2,,
,,0.00916,59.16,5.2,,
,,0.0092,59.2,5.2,,
,,0.00924,59.24,5,,
,,0.00928,59.28,5,,
,,0.00932,59.32,5,,
,,0.00936,59.36,5,,
,,0.0094,59.4,5,,
,,0.00944,59.44,5,,
,,0.00948,59.48,4.8,,
,,0.00952,59.52,4.6,,
,,0.00956,59.56,4.8,,
,,0.0096,59.6,4.8,,
,,0.00964,59.64,4.8,,
,,0.00968,59.68,4.8,,
,,0.00972,59.72,4.8,,
,,0.00976,59.76,4.4,,
,,0.0098,59.8,4.8,,
,,0.00984,59.84,4.6,,
,,0.00988,59.88,4.4,,
,,0.00992,59.92,4.4,,
,,0.00996,59.96,4.4,,
,,0.01,60,4.6,,
,,0.01004,60.04,4.4,,
,,0.01008,60.08,4.4,,
,,0.01012,60.12,4.4,,
,,0.01016,60.16,4.2,,
,,0.0102,60.2,4.2,,
,,0.01024,60.24,4.2,,
,,0.01028,60.28,4.2,,
,,0.01032,60.32,4.2,,
,,0.01036,60.36,4.2,,
,,0.0104,60.4,4,,
,,0.01044,60.44,4,,
,,0.01048,60.48,4.2,,
,,0.01052,60.52,4,,
,,0.01056,60.56,4.2,,
,,0.0106,60.6,4,,
,,0.01064,60.64,4,,
,,0.01068,60.68,4,,
,,0.01072,60.72,4,,
,,0.01076,60.76,3.8,,
,,0.0108,60.8,3.8,,
,,0.01084,60.84,3.8,,
,,0.01088,60.88,3.8,,
,,0.01092,60.92,3.6,,
,,0.01096,60.96,3.6,,
,,0.011,61,3.8,,
,,0.01104,61.04,3.8,,
,,0.01108,61.08,3.8,,
,,0.01112,61.12,3.6,,
,,0.01116,61.16,3.6,,
,,0.0112,61.2,3.8,,
,,0.01124,61.24,3.6,,
,,0.01128,61.28,3.6,,
,,0.01132,61.32,3.4,,
,,0.01136,61.36,3.4,,
,,0.0114,61.4,3.6,,
,,0.01144,61.44,3.4,,
,,0.01148,61.48,3.2,,
,,0.01152,61.52,3.4,,
,,0.01156,61.56,3.4,,
,,0.0116,61.6,3.2,,
,,0.01164,61.64,3.4,,
,,0.01168,61.68,3.4,,
,,0.01172,61.72,3.2,,
,,0.01176,61.76,3,,
,,0.0118,61.8,3.2,,
,,0.01184,61.84,3.2,,
,,0.01188,61.88,3.2,,
,,0.01192,61.92,3,,
,,0.01196,61.96,3,,
,,0.012,62,3,,
,,0.01204,62.04,3,,
,,0.01208,62.08,3,,
,,0.01212,62.12,3,,
,,0.01216,62.16,2.8,,
,,0.0122,62.2,3,,
,,0.01224,62.24,3,,
,,0.01228,62.28,3,,
,,0.01232,62.32,2.8,,
,,0.01236,62.36,2.8,,
,,0.0124,62.4,2.8,,
,,0.01244,62.44,3,,
,,0.01248,62.48,2.8,,
,,0.01252,62.52,2.8,,
,,0.01256,62.56,2.6,,
,,0.0126,62.6,2.6,,
,,0.01264,62.64,2.8,,
,,0.01268,62.68,2.8,,
,,0.01272,62.72,2.8,,
,,0.01276,62.76,2.6,,
,,0.0128,62.8,2.6,,
,,0.01284,62.84,2.6,,
,,0.01288,62.88,2.4,,
,,0.01292,62.92,2.6,,
