,,,-0.00698,-1.48,-0.936,-0.208,,
,,,-0.00697,-1.48,-0.972,-0.216,,
,,,-0.00696,-1.48,-0.972,-0.216,,
,,,-0.00695,-1.48,-0.972,-0.216,,
,,,-0.00694,-1.44,-1.008,-0.224,,
,,,-0.00693,-1.44,-1.008,-0.224,,
,,,-0.00692,-1.48,-1.044,-0.232,,
,,,-0.00691,-1.44,-1.044,-0.232,,
,,,-0.0069,-1.44,-1.044,-0.232,,
,,,-0.00689,-1.4,-1.044,-0.232,,
,,,-0.00688,-1.44,-1.044,-0.232,,
,,,-0.00687,-1.44,-1.08,-0.24,,
,,,-0.00686,-1.44,-1.08,-0.24,,
,,,-0.00685,-1.4,-1.08,-0.24,,
,,,-0.00684,-1.44,-1.116,-0.248,,
,,,-0.00683,-1.4,-1.08,-0.24,,
,,,-0.00682,-1.44,-1.08,-0.24,,
,,,-0.00681,-1.36,-1.08,-0.24,,
,,,-0.0068,-1.4,-1.08,-0.24,,
,,,-0.00679,-1.36,-1.044,-0.232,,
,,,-0.00678,-1.4,-1.044,-0.232,,
,,,-0.00677,-1.36,-1.044,-0.232,,
,,,-0.00676,-1.36,-1.044,-0.232,,
,,,-0.00675,-1.36,-1.044,-0.232,,
,,,-0.00674,-1.36,-1.044,-0.232,,
,,,-0.00673,-1.36,-1.044,-0.232,,
,,,-0.00672,-1.36,-1.008,-0.224,,
,,,-0.00671,-1.32,-1.008,-0.224,,
,,,-0.0067,-1.32,-0.972,-0.216,,
,,,-0.00669,-1.28,-1.008,-0.224,,
,,,-0.00668,-1.32,-0.972,-0.216,,
,,,-0.00667,-1.32,-0.936,-0.208,,
,,,-0.00666,-1.32,-0.936,-0.208,,
,,,-0.00665,-1.32,-0.9,-0.2,,
,,,-0.00664,-1.28,-0.9,-0.2,,
,,,-0.00663,-1.28,-0.9,-0.2,,
,,,-0.00662,-1.24,-0.9,-0.2,,
,,,-0.00661,-1.24,-0.9,-0.2,,
,,,-0.0066,-1.24,-0.9,-0.2,,
,,,-0.00659,-1.24,-0.864,-0.192,,
,,,-0.00658,-1.24,-0.864,-0.192,,
,,,-0.00657,-1.24,-0.828,-0.184,,
,,,-0.00656,-1.24,-0.828,-0.184,,
,,,-0.00655,-1.24,-0.828,-0.184,,
,,,-0.00654,-1.24,-0.828,-0.184,,
,,,-0.00653,-1.2,-0.792,-0.176,,
,,,-0.00652,-1.2,-0.792,-0.176,,
,,,-0.00651,-1.2,-0.756,-0.168,,
,,,-0.0065,-1.2,-0.792,-0.176,,
,,,-0.00649,-1.2,-0.756,-0.168,,
,,,-0.00648,-1.16,-0.756,-0.168,,
,,,-0.00647,-1.16,-0.756,-0.168,,
,,,-0.00646,-1.12,-0.72,-0.16,,
,,,-0.00645,-1.12,-0.756,-0.168,,
,,,-0.00644,-1.12,-0.72,-0.16,,
,,,-0.00643,-1.12,-0.684,-0.152,,
,,,-0.00642,-1.12,-0.684,-0.152,,
,,,-0.00641,-1.12,-0.684,-0.152,,
,,,-0.0064,-1.12,-0.684,-0.152,,
,,,-0.00639,-1.12,-0.648,-0.144,,
,,,-0.00638,-1.08,-0.648,-0.144,,
,,,-0.00637,-1.08,-0.648,-0.144,,
,,,-0.00636,-1.08,-0.612,-0.136,,
,,,-0.00635,-1.04,-0.612,-0.136,,
,,,-0.00634,-1.04,-0.612,-0.136,,
,,,-0.00633,-1.04,-0.576,-0.128,,
,,,-0.00632,-1.04,-0.576,-0.128,,
,,,-0.00631,-1,-0.576,-0.128,,
,,,-0.0063,-1,-0.54,-0.12,,
,,,-0.00629,-1,-0.54,-0.12,,
,,,-0.00628,-1,-0.54,-0.12,,
,,,-0.00627,-1,-0.504,-0.112,,
,,,-0.00626,-1,-0.504,-0.112,,
,,,-0.00625,-0.96,-0.504,-0.112,,
,,,-0.00624,-0.96,-0.504,-0.112,,
,,,-0.00623,-0.96,-0.468,-0.104,,
,,,-0.00622,-0.92,-0.468,-0.104,,
,,,-0.00621,-0.92,-0.468,-0.104,,
,,,-0.0062,-0.96,-0.468,-0.104,,
,,,-0.00619,-0.92,-0.432,-0.096,,
,,,-0.00618,-0.88,-0.432,-0.096,,
,,,-0.00617,-0.88,-0.432,-0.096,,
,,,-0.00616,-0.92,-0.396,-0.088,,
,,,-0.00615,-0.88,-0.432,-0.096,,
,,,-0.00614,-0.88,-0.396,-0.088,,
,,,-0.00613,-0.88,-0.396,-0.088,,
,,,-0.00612,-0.84,-0.396,-0.088,,
,,,-0.00611,-0.8,-0.36,-0.08,,
,,,-0.0061,-0.84,-0.36,-0.08,,
,,,-0.00609,-0.8,-0.36,-0.08,,
,,,-0.00608,-0.84,-0.36,-0.08,,
,,,-0.00607,-0.8,-0.324,-0.072,,
,,,-0.00606,-0.8,-0.324,-0.072,,
,,,-0.00605,-0.8,-0.324,-0.072,,
,,,-0.00604,-0.76,-0.324,-0.072,,
,,,-0.00603,-0.76,-0.288,-0.064,,
,,,-0.00602,-0.76,-0.288,-0.064,,
,,,-0.00601,-0.76,-0.252,-0.056,,
,,,-0.006,-0.76,-0.252,-0.056,,
,,,-0.00599,-0.72,-0.288,-0.064,,
,,,-0.00598,-0.72,-0.252,-0.056,,
,,,-0.00597,-0.72,-0.216,-0.048,,
,,,-0.00596,-0.72,-0.216,-0.048,,
,,,-0.00595,-0.72,-0.216,-0.048,,
,,,-0.00594,-0.68,-0.216,-0.048,,
,,,-0.00593,-0.72,-0.18,-0.04,,
,,,-0.00592,-0.68,-0.216,-0.048,,
,,,-0.00591,-0.68,-0.18,-0.04,,
,,,-0.0059,-0.64,-0.18,-0.04,,
,,,-0.00589,-0.64,-0.144,-0.032,,
,,,-0.00588,-0.64,-0.18,-0.04,,
,,,-0.00587,-0.64,-0.144,-0.032,,
,,,-0.00586,-0.64,-0.144,-0.032,,
,,,-0.00585,-0.6,-0.144,-0.032,,
,,,-0.00584,-0.6,-0.108,-0.024,,
,,,-0.00583,-0.56,-0.108,-0.024,,
,,,-0.00582,-0.56,-0.072,-0.016,,
,,,-0.00581,-0.56,-0.072,-0.016,,
,,,-0.0058,-0.56,-0.072,-0.016,,
,,,-0.00579,-0.56,-0.072,-0.016,,
,,,-0.00578,-0.52,-0.072,-0.016,,
,,,-0.00577,-0.52,-0.072,-0.016,,
,,,-0.00576,-0.52,-0.072,-0.016,,
,,,-0.00575,-0.52,-0.036,-0.008,,
,,,-0.00574,-0.52,-0.072,-0.016,,
,,,-0.00573,-0.48,-0.036,-0.008,,
,,,-0.00572,-0.48,-0.036,-0.008,,
,,,-0.00571,-0.44,0,0,,
,,,-0.0057,-0.44,0,0,,
,,,-0.00569,-0.44,0,0,,
,,,-0.00568,-0.4,0,0,,
,,,-0.00567,-0.4,0.036,0.008,,
,,,-0.00566,-0.4,0.036,0.008,,
,,,-0.00565,-0.4,0.036,0.008,,
,,,-0.00564,-0.4,0.036,0.008,,
,,,-0.00563,-0.36,0.036,0.008,,
,,,-0.00562,-0.36,0.072,0.016,,
,,,-0.00561,-0.36,0.072,0.016,,
,,,-0.0056,-0.36,0.072,0.016,,
,,,-0.00559,-0.36,0.072,0.016,,
,,,-0.00558,-0.36,0.072,0.016,,
,,,-0.00557,-0.32,0.108,0.024,,
,,,-0.00556,-0.32,0.108,0.024,,
,,,-0.00555,-0.32,0.108,0.024,,
,,,-0.00554,-0.28,0.108,0.024,,
,,,-0.00553,-0.28,0.108,0.024,,
,,,-0.00552,-0.28,0.108,0.024,,
,,,-0.00551,-0.24,0.144,0.032,,
,,,-0.0055,-0.24,0.144,0.032,,
,,,-0.00549,-0.24,0.144,0.032,,
,,,-0.00548,-0.24,0.18,0.04,,
,,,-0.00547,-0.24,0.144,0.032,,
,,,-0.00546,-0.2,0.144,0.032,,
,,,-0.00545,-0.2,0.18,0.04,,
,,,-0.00544,-0.16,0.18,0.04,,
,,,-0.00543,-0.2,0.18,0.04,,
,,,-0.00542,-0.16,0.216,0.048,,
,,,-0.00541,-0.16,0.216,0.048,,
,,,-0.0054,-0.16,0.216,0.048,,
,,,-0.00539,-0.16,0.216,0.048,,
,,,-0.00538,-0.12,0.216,0.048,,
,,,-0.00537,-0.12,0.252,0.056,,
,,,-0.00536,-0.12,0.252,0.056,,
,,,-0.00535,-0.08,0.252,0.056,,
,,,-0.00534,-0.08,0.252,0.056,,
,,,-0.00533,-0.08,0.252,0.056,,
,,,-0.00532,-0.04,0.288,0.064,,
,,,-0.00531,-0.08,0.288,0.064,,
,,,-0.0053,-0.04,0.252,0.056,,
,,,-0.00529,-0.04,0.252,0.056,,
,,,-0.00528,-0.04,0.288,0.064,,
,,,-0.00527,0,0.288,0.064,,
,,,-0.00526,-0.04,0.324,0.072,,
,,,-0.00525,0,0.324,0.072,,
,,,-0.00524,0.04,0.288,0.064,,
,,,-0.00523,0,0.324,0.072,,
,,,-0.00522,0.04,0.324,0.072,,
,,,-0.00521,0.04,0.324,0.072,,
,,,-0.0052,0.08,0.324,0.072,,
,,,-0.00519,0.08,0.324,0.072,,
,,,-0.00518,0.08,0.36,0.08,,
,,,-0.00517,0.08,0.36,0.08,,
,,,-0.00516,0.08,0.36,0.08,,
,,,-0.00515,0.12,0.36,0.08,,
,,,-0.00514,0.12,0.36,0.08,,
,,,-0.00513,0.12,0.36,0.08,,
,,,-0.00512,0.16,0.36,0.08,,
,,,-0.00511,0.12,0.396,0.088,,
,,,-0.0051,0.16,0.396,0.088,,
,,,-0.00509,0.16,0.396,0.088,,
,,,-0.00508,0.2,0.396,0.088,,
,,,-0.00507,0.2,0.396,0.088,,
,,,-0.00506,0.2,0.396,0.088,,
,,,-0.00505,0.2,0.432,0.096,,
,,,-0.00504,0.2,0.396,0.088,,
,,,-0.00503,0.24,0.432,0.096,,
,,,-0.00502,0.24,0.432,0.096,,
,,,-0.00501,0.24,0.396,0.088,,
,,,-0.005,0.28,0.432,0.096,,
,,,-0.00499,0.28,0.432,0.096,,
,,,-0.00498,0.28,0.432,0.096,,
,,,-0.00497,0.28,0.432,0.096,,
,,,-0.00496,0.32,0.468,0.104,,
,,,-0.00495,0.32,0.432,0.096,,
,,,-0.00494,0.32,0.468,0.104,,
,,,-0.00493,0.32,0.468,0.104,,
,,,-0.00492,0.36,0.468,0.104,,
,,,-0.00491,0.36,0.468,0.104,,
,,,-0.0049,0.36,0.468,0.104,,
,,,-0.00489,0.36,0.504,0.112,,
,,,-0.00488,0.36,0.504,0.112,,
,,,-0.00487,0.44,0.468,0.104,,
,,,-0.00486,0.4,0.468,0.104,,
,,,-0.00485,0.44,0.468,0.104,,
,,,-0.00484,0.4,0.504,0.112,,
,,,-0.00483,0.44,0.504,0.112,,
,,,-0.00482,0.44,0.504,0.112,,
,,,-0.00481,0.44,0.504,0.112,,
,,,-0.0048,0.48,0.504,0.112,,
,,,-0.00479,0.48,0.504,0.112,,
,,,-0.00478,0.48,0.504,0.112,,
,,,-0.00477,0.48,0.504,0.112,,
,,,-0.00476,0.52,0.504,0.112,,
,,,-0.00475,0.52,0.504,0.112,,
,,,-0.00474,0.56,0.504,0.112,,
,,,-0.00473,0.52,0.504,0.112,,
,,,-0.00472,0.56,0.504,0.112,,
,,,-0.00471,0.56,0.504,0.112,,
,,,-0.0047,0.56,0.54,0.12,,
,,,-0.00469,0.56,0.504,0.112,,
,,,-0.00468,0.6,0.54,0.12,,
,,,-0.00467,0.64,0.54,0.12,,
,,,-0.00466,0.64,0.504,0.112,,
,,,-0.00465,0.64,0.504,0.112,,
,,,-0.00464,0.64,0.54,0.12,,
,,,-0.00463,0.64,0.54,0.12,,
,,,-0.00462,0.64,0.54,0.12,,
,,,-0.00461,0.64,0.54,0.12,,
,,,-0.0046,0.68,0.54,0.12,,
,,,-0.00459,0.68,0.54,0.12,,
,,,-0.00458,0.68,0.54,0.12,,
,,,-0.00457,0.68,0.576,0.128,,
,,,-0.00456,0.68,0.54,0.12,,
,,,-0.00455,0.68,0.54,0.12,,
,,,-0.00454,0.72,0.54,0.12,,
,,,-0.00453,0.72,0.54,0.12,,
,,,-0.00452,0.72,0.54,0.12,,
,,,-0.00451,0.76,0.54,0.12,,
,,,-0.0045,0.76,0.54,0.12,,
,,,-0.00449,0.76,0.576,0.128,,
,,,-0.00448,0.76,0.54,0.12,,
,,,-0.00447,0.8,0.54,0.12,,
,,,-0.00446,0.8,0.576,0.128,,
,,,-0.00445,0.8,0.54,0.12,,
,,,-0.00444,0.8,0.54,0.12,,
,,,-0.00443,0.84,0.54,0.12,,
,,,-0.00442,0.84,0.54,0.12,,
,,,-0.00441,0.84,0.576,0.128,,
,,,-0.0044,0.84,0.576,0.128,,
,,,-0.00439,0.84,0.576,0.128,,
,,,-0.00438,0.84,0.54,0.12,,
,,,-0.00437,0.88,0.576,0.128,,
,,,-0.00436,0.88,0.576,0.128,,
,,,-0.00435,0.92,0.576,0.128,,
,,,-0.00434,0.92,0.54,0.12,,
,,,-0.00433,0.92,0.54,0.12,,
,,,-0.00432,0.92,0.576,0.128,,
,,,-0.00431,0.92,0.576,0.128,,
,,,-0.0043,0.92,0.54,0.12,,
,,,-0.00429,0.96,0.54,0.12,,
,,,-0.00428,0.96,0.54,0.12,,
,,,-0.00427,0.96,0.54,0.12,,
,,,-0.00426,0.96,0.576,0.128,,
,,,-0.00425,0.96,0.576,0.128,,
,,,-0.00424,0.96,0.54,0.12,,
,,,-0.00423,1,0.576,0.128,,
,,,-0.00422,1,0.54,0.12,,
,,,-0.00421,1,0.576,0.128,,
,,,-0.0042,1.04,0.54,0.12,,
,,,-0.00419,1,0.576,0.128,,
,,,-0.00418,1.04,0.54,0.12,,
,,,-0.00417,1.04,0.576,0.128,,
,,,-0.00416,1.04,0.54,0.12,,
,,,-0.00415,1.04,0.54,0.12,,
,,,-0.00414,1.04,0.54,0.12,,
,,,-0.00413,1.08,0.54,0.12,,
,,,-0.00412,1.08,0.54,0.12,,
,,,-0.00411,1.08,0.54,0.12,,
,,,-0.0041,1.08,0.54,0.12,,
,,,-0.00409,1.08,0.504,0.112,,
,,,-0.00408,1.12,0.54,0.12,,
,,,-0.00407,1.08,0.54,0.12,,
,,,-0.00406,1.12,0.504,0.112,,
,,,-0.00405,1.12,0.504,0.112,,
,,,-0.00404,1.12,0.54,0.12,,
,,,-0.00403,1.12,0.504,0.112,,
,,,-0.00402,1.16,0.54,0.12,,
,,,-0.00401,1.16,0.504,0.112,,
,,,-0.004,1.16,0.504,0.112,,
,,,-0.00399,1.16,0.54,0.12,,
,,,-0.00398,1.16,0.504,0.112,,
,,,-0.00397,1.2,0.504,0.112,,
,,,-0.00396,1.16,0.504,0.112,,
,,,-0.00395,1.2,0.504,0.112,,
,,,-0.00394,1.2,0.504,0.112,,
,,,-0.00393,1.2,0.504,0.112,,
,,,-0.00392,1.2,0.504,0.112,,
,,,-0.00391,1.2,0.504,0.112,,
,,,-0.0039,1.2,0.504,0.112,,
,,,-0.00389,1.2,0.504,0.112,,
,,,-0.00388,1.24,0.504,0.112,,
,,,-0.00387,1.28,0.504,0.112,,
,,,-0.00386,1.28,0.504,0.112,,
,,,-0.00385,1.28,0.468,0.104,,
,,,-0.00384,1.28,0.468,0.104,,
,,,-0.00383,1.28,0.504,0.112,,
,,,-0.00382,1.28,0.468,0.104,,
,,,-0.00381,1.32,0.468,0.104,,
,,,-0.0038,1.32,0.432,0.096,,
,,,-0.00379,1.28,0.468,0.104,,
,,,-0.00378,1.32,0.468,0.104,,
,,,-0.00377,1.32,0.468,0.104,,
,,,-0.00376,1.32,0.468,0.104,,
,,,-0.00375,1.32,0.468,0.104,,
,,,-0.00374,1.32,0.432,0.096,,
,,,-0.00373,1.36,0.432,0.096,,
,,,-0.00372,1.36,0.396,0.088,,
,,,-0.00371,1.36,0.432,0.096,,
,,,-0.0037,1.36,0.432,0.096,,
,,,-0.00369,1.36,0.432,0.096,,
,,,-0.00368,1.36,0.432,0.096,,
,,,-0.00367,1.36,0.396,0.088,,
,,,-0.00366,1.4,0.396,0.088,,
,,,-0.00365,1.36,0.396,0.088,,
,,,-0.00364,1.36,0.396,0.088,,
,,,-0.00363,1.4,0.396,0.088,,
,,,-0.00362,1.4,0.396,0.088,,
,,,-0.00361,1.36,0.36,0.08,,
,,,-0.0036,1.4,0.36,0.08,,
,,,-0.00359,1.4,0.36,0.08,,
,,,-0.00358,1.4,0.396,0.088,,
,,,-0.00357,1.4,0.36,0.08,,
,,,-0.00356,1.4,0.36,0.08,,
,,,-0.00355,1.4,0.36,0.08,,
,,,-0.00354,1.44,0.36,0.08,,
,,,-0.00353,1.44,0.36,0.08,,
,,,-0.00352,1.44,0.36,0.08,,
,,,-0.00351,1.44,0.36,0.08,,
,,,-0.0035,1.44,0.324,0.072,,
,,,-0.00349,1.44,0.324,0.072,,
,,,-0.00348,1.44,0.324,0.072,,
,,,-0.00347,1.48,0.324,0.072,,
,,,-0.00346,1.44,0.288,0.064,,
,,,-0.00345,1.44,0.324,0.072,,
,,,-0.00344,1.48,0.324,0.072,,
,,,-0.00343,1.48,0.288,0.064,,
,,,-0.00342,1.48,0.288,0.064,,
,,,-0.00341,1.48,0.252,0.056,,
,,,-0.0034,1.52,0.288,0.064,,
,,,-0.00339,1.52,0.252,0.056,,
,,,-0.00338,1.52,0.252,0.056,,
,,,-0.00337,1.52,0.252,0.056,,
,,,-0.00336,1.52,0.252,0.056,,
,,,-0.00335,1.52,0.216,0.048,,
,,,-0.00334,1.52,0.252,0.056,,
,,,-0.00333,1.52,0.216,0.048,,
,,,-0.00332,1.52,0.216,0.048,,
,,,-0.00331,1.56,0.216,0.048,,
,,,-0.0033,1.56,0.216,0.048,,
,,,-0.00329,1.56,0.216,0.048,,
,,,-0.00328,1.52,0.18,0.04,,
,,,-0.00327,1.56,0.18,0.04,,
,,,-0.00326,1.56,0.216,0.048,,
,,,-0.00325,1.56,0.216,0.048,,
,,,-0.00324,1.56,0.18,0.04,,
,,,-0.00323,1.52,0.144,0.032,,
,,,-0.00322,1.52,0.144,0.032,,
,,,-0.00321,1.56,0.144,0.032,,
,,,-0.0032,1.56,0.144,0.032,,
,,,-0.00319,1.56,0.144,0.032,,
,,,-0.00318,1.56,0.144,0.032,,
,,,-0.00317,1.56,0.144,0.032,,
,,,-0.00316,1.56,0.108,0.024,,
,,,-0.00315,1.56,0.108,0.024,,
,,,-0.00314,1.56,0.108,0.024,,
,,,-0.00313,1.56,0.072,0.016,,
,,,-0.00312,1.6,0.108,0.024,,
,,,-0.00311,1.6,0.072,0.016,,
,,,-0.0031,1.56,0.072,0.016,,
,,,-0.00309,1.6,0.072,0.016,,
,,,-0.00308,1.6,0.072,0.016,,
,,,-0.00307,1.6,0.036,0.008,,
,,,-0.00306,1.6,0.036,0.008,,
,,,-0.00305,1.6,0.036,0.008,,
,,,-0.00304,1.6,0.036,0.008,,
,,,-0.00303,1.6,0.036,0.008,,
,,,-0.00302,1.6,0,0,,
,,,-0.00301,1.6,0,0,,
,,,-0.003,1.6,0.036,0.008,,
,,,-0.00299,1.6,0,0,,
,,,-0.00298,1.6,0,0,,
,,,-0.00297,1.6,-0.036,-0.008,,
,,,-0.00296,1.6,-0.072,-0.016,,
,,,-0.00295,1.6,-0.036,-0.008,,
,,,-0.00294,1.6,-0.072,-0.016,,
,,,-0.00293,1.64,-0.072,-0.016,,
,,,-0.00292,1.6,-0.072,-0.016,,
,,,-0.00291,1.6,-0.072,-0.016,,
,,,-0.0029,1.6,-0.072,-0.016,,
,,,-0.00289,1.6,-0.072,-0.016,,
,,,-0.00288,1.64,-0.072,-0.016,,
,,,-0.00287,1.64,-0.108,-0.024,,
,,,-0.00286,1.64,-0.108,-0.024,,
,,,-0.00285,1.64,-0.108,-0.024,,
,,,-0.00284,1.64,-0.108,-0.024,,
,,,-0.00283,1.64,-0.108,-0.024,,
,,,-0.00282,1.6,-0.144,-0.032,,
,,,-0.00281,1.64,-0.144,-0.032,,
,,,-0.0028,1.6,-0.18,-0.04,,
,,,-0.00279,1.6,-0.144,-0.032,,
,,,-0.00278,1.6,-0.18,-0.04,,
,,,-0.00277,1.64,-0.18,-0.04,,
,,,-0.00276,1.6,-0.216,-0.048,,
,,,-0.00275,1.64,-0.216,-0.048,,
,,,-0.00274,1.6,-0.216,-0.048,,
,,,-0.00273,1.6,-0.216,-0.048,,
,,,-0.00272,1.6,-0.216,-0.048,,
,,,-0.00271,1.6,-0.252,-0.056,,
,,,-0.0027,1.6,-0.216,-0.048,,
,,,-0.00269,1.6,-0.252,-0.056,,
,,,-0.00268,1.64,-0.252,-0.056,,
,,,-0.00267,1.6,-0.252,-0.056,,
,,,-0.00266,1.6,-0.288,-0.064,,
,,,-0.00265,1.6,-0.288,-0.064,,
,,,-0.00264,1.6,-0.288,-0.064,,
,,,-0.00263,1.6,-0.288,-0.064,,
,,,-0.00262,1.6,-0.324,-0.072,,
,,,-0.00261,1.6,-0.324,-0.072,,
,,,-0.0026,1.6,-0.324,-0.072,,
,,,-0.00259,1.6,-0.36,-0.08,,
,,,-0.00258,1.6,-0.36,-0.08,,
,,,-0.00257,1.6,-0.36,-0.08,,
,,,-0.00256,1.6,-0.36,-0.08,,
,,,-0.00255,1.6,-0.396,-0.088,,
,,,-0.00254,1.6,-0.396,-0.088,,
,,,-0.00253,1.6,-0.396,-0.088,,
,,,-0.00252,1.6,-0.432,-0.096,,
,,,-0.00251,1.6,-0.432,-0.096,,
,,,-0.0025,1.6,-0.432,-0.096,,
,,,-0.00249,1.6,-0.432,-0.096,,
,,,-0.00248,1.6,-0.432,-0.096,,
,,,-0.00247,1.6,-0.468,-0.104,,
,,,-0.00246,1.6,-0.468,-0.104,,
,,,-0.00245,1.6,-0.468,-0.104,,
,,,-0.00244,1.56,-0.468,-0.104,,
,,,-0.00243,1.6,-0.504,-0.112,,
,,,-0.00242,1.56,-0.504,-0.112,,
,,,-0.00241,1.56,-0.504,-0.112,,
,,,-0.0024,1.56,-0.504,-0.112,,
,,,-0.00239,1.56,-0.54,-0.12,,
,,,-0.00238,1.56,-0.576,-0.128,,
,,,-0.00237,1.56,-0.576,-0.128,,
,,,-0.00236,1.56,-0.576,-0.128,,
,,,-0.00235,1.56,-0.576,-0.128,,
,,,-0.00234,1.56,-0.576,-0.128,,
,,,-0.00233,1.56,-0.576,-0.128,,
,,,-0.00232,1.56,-0.612,-0.136,,
,,,-0.00231,1.56,-0.612,-0.136,,
,,,-0.0023,1.56,-0.612,-0.136,,
,,,-0.00229,1.56,-0.648,-0.144,,
,,,-0.00228,1.52,-0.612,-0.136,,
,,,-0.00227,1.52,-0.648,-0.144,,
,,,-0.00226,1.52,-0.648,-0.144,,
,,,-0.00225,1.52,-0.684,-0.152,,
,,,-0.00224,1.52,-0.684,-0.152,,
,,,-0.00223,1.52,-0.684,-0.152,,
,,,-0.00222,1.52,-0.684,-0.152,,
,,,-0.00221,1.52,-0.72,-0.16,,
,,,-0.0022,1.52,-0.72,-0.16,,
,,,-0.00219,1.48,-0.72,-0.16,,
,,,-0.00218,1.48,-0.72,-0.16,,
,,,-0.00217,1.48,-0.72,-0.16,,
,,,-0.00216,1.48,-0.756,-0.168,,
,,,-0.00215,1.48,-0.756,-0.168,,
,,,-0.00214,1.48,-0.792,-0.176,,
,,,-0.00213,1.48,-0.792,-0.176,,
,,,-0.00212,1.48,-0.792,-0.176,,
,,,-0.00211,1.44,-0.828,-0.184,,
,,,-0.0021,1.44,-0.792,-0.176,,
,,,-0.00209,1.44,-0.828,-0.184,,
,,,-0.00208,1.44,-0.828,-0.184,,
,,,-0.00207,1.44,-0.828,-0.184,,
,,,-0.00206,1.44,-0.828,-0.184,,
,,,-0.00205,1.4,-0.828,-0.184,,
,,,-0.00204,1.44,-0.864,-0.192,,
,,,-0.00203,1.44,-0.864,-0.192,,
,,,-0.00202,1.4,-0.9,-0.2,,
,,,-0.00201,1.4,-0.9,-0.2,,
,,,-0.002,1.4,-0.9,-0.2,,
,,,-0.00199,1.4,-0.9,-0.2,,
,,,-0.00198,1.4,-0.936,-0.208,,
,,,-0.00197,1.4,-0.936,-0.208,,
,,,-0.00196,1.36,-0.972,-0.216,,
,,,-0.00195,1.4,-0.972,-0.216,,
,,,-0.00194,1.36,-0.972,-0.216,,
,,,-0.00193,1.4,-0.972,-0.216,,
,,,-0.00192,1.36,-1.008,-0.224,,
,,,-0.00191,1.36,-1.044,-0.232,,
,,,-0.0019,1.36,-1.044,-0.232,,
,,,-0.00189,1.36,-1.044,-0.232,,
,,,-0.00188,1.36,-1.044,-0.232,,
,,,-0.00187,1.36,-1.044,-0.232,,
,,,-0.00186,1.36,-1.044,-0.232,,
,,,-0.00185,1.36,-1.08,-0.24,,
,,,-0.00184,1.32,-1.08,-0.24,,
,,,-0.00183,1.32,-1.08,-0.24,,
,,,-0.00182,1.32,-1.08,-0.24,,
,,,-0.00181,1.32,-1.08,-0.24,,
,,,-0.0018,1.28,-1.08,-0.24,,
,,,-0.00179,1.28,-1.08,-0.24,,
,,,-0.00178,1.28,-1.044,-0.232,,
,,,-0.00177,1.28,-1.044,-0.232,,
,,,-0.00176,1.28,-1.044,-0.232,,
,,,-0.00175,1.28,-1.044,-0.232,,
,,,-0.00174,1.28,-1.044,-0.232,,
,,,-0.00173,1.28,-1.044,-0.232,,
,,,-0.00172,1.24,-1.008,-0.224,,
,,,-0.00171,1.24,-1.008,-0.224,,
,,,-0.0017,1.24,-1.008,-0.224,,
,,,-0.00169,1.24,-0.972,-0.216,,
,,,-0.00168,1.24,-0.972,-0.216,,
,,,-0.00167,1.2,-0.936,-0.208,,
,,,-0.00166,1.2,-0.936,-0.208,,
,,,-0.00165,1.2,-0.936,-0.208,,
,,,-0.00164,1.2,-0.9,-0.2,,
,,,-0.00163,1.16,-0.9,-0.2,,
,,,-0.00162,1.16,-0.9,-0.2,,
,,,-0.00161,1.2,-0.864,-0.192,,
,,,-0.0016,1.16,-0.9,-0.2,,
,,,-0.00159,1.16,-0.864,-0.192,,
,,,-0.00158,1.16,-0.864,-0.192,,
,,,-0.00157,1.16,-0.828,-0.184,,
,,,-0.00156,1.16,-0.828,-0.184,,
,,,-0.00155,1.16,-0.828,-0.184,,
,,,-0.00154,1.12,-0.792,-0.176,,
,,,-0.00153,1.12,-0.792,-0.176,,
,,,-0.00152,1.12,-0.756,-0.168,,
,,,-0.00151,1.08,-0.792,-0.176,,
,,,-0.0015,1.12,-0.792,-0.176,,
,,,-0.00149,1.08,-0.756,-0.168,,
,,,-0.00148,1.08,-0.756,-0.168,,
,,,-0.00147,1.08,-0.72,-0.16,,
,,,-0.00146,1.04,-0.72,-0.16,,
,,,-0.00145,1.04,-0.72,-0.16,,
,,,-0.00144,1.04,-0.72,-0.16,,
,,,-0.00143,1.04,-0.684,-0.152,,
,,,-0.00142,1.04,-0.684,-0.152,,
,,,-0.00141,1.04,-0.684,-0.152,,
,,,-0.0014,1.04,-0.684,-0.152,,
,,,-0.00139,1,-0.648,-0.144,,
,,,-0.00138,1,-0.648,-0.144,,
,,,-0.00137,1,-0.612,-0.136,,
,,,-0.00136,1,-0.612,-0.136,,
,,,-0.00135,0.96,-0.612,-0.136,,
,,,-0.00134,0.96,-0.612,-0.136,,
,,,-0.00133,0.96,-0.576,-0.128,,
,,,-0.00132,0.96,-0.576,-0.128,,
,,,-0.00131,0.96,-0.576,-0.128,,
,,,-0.0013,0.92,-0.576,-0.128,,
,,,-0.00129,0.92,-0.54,-0.12,,
,,,-0.00128,0.92,-0.54,-0.12,,
,,,-0.00127,0.92,-0.54,-0.12,,
,,,-0.00126,0.92,-0.504,-0.112,,
,,,-0.00125,0.92,-0.504,-0.112,,
,,,-0.00124,0.88,-0.468,-0.104,,
,,,-0.00123,0.88,-0.468,-0.104,,
,,,-0.00122,0.88,-0.468,-0.104,,
