,,-0.002178,0.45,0.2,-0.052,-0.052
,,-0.002176,0.452,0.2,-0.048,-0.048
,,-0.002174,0.454,0.22,-0.052,-0.052
,,-0.002172,0.456,0.24,-0.048,-0.048
,,-0.00217,0.458,0.26,-0.048,-0.048
,,-0.002168,0.46,0.28,-0.052,-0.052
,,-0.002166,0.462,0.3,-0.052,-0.052
,,-0.002164,0.464,0.34,-0.048,-0.048
,,-0.002162,0.466,0.34,-0.052,-0.052
,,-0.00216,0.468,0.36,-0.048,-0.048
,,-0.002158,0.47,0.38,-0.048,-0.048
,,-0.002156,0.472,0.38,-0.048,-0.048
,,-0.002154,0.474,0.4,-0.048,-0.048
,,-0.002152,0.476,0.44,-0.048,-0.048
,,-0.00215,0.478,0.44,-0.052,-0.052
,,-0.002148,0.48,0.44,-0.048,-0.048
,,-0.002146,0.482,0.46,-0.048,-0.048
,,-0.002144,0.484,0.44,-0.048,-0.048
,,-0.002142,0.486,0.48,-0.048,-0.048
,,-0.00214,0.488,0.48,-0.044,-0.044
,,-0.002138,0.49,0.5,-0.044,-0.044
,,-0.002136,0.492,0.5,-0.048,-0.048
,,-0.002134,0.494,0.5,-0.044,-0.044
,,-0.002132,0.496,0.48,-0.048,-0.048
,,-0.00213,0.498,0.5,-0.048,-0.048
,,-0.002128,0.5,0.5,-0.048,-0.048
,,-0.002126,0.502,0.5,-0.044,-0.044
,,-0.002124,0.504,0.5,-0.044,-0.044
,,-0.002122,0.506,0.5,-0.044,-0.044
,,-0.00212,0.508,0.5,-0.044,-0.044
,,-0.002118,0.51,0.5,-0.044,-0.044
,,-0.002116,0.512,0.5,-0.044,-0.044
,,-0.002114,0.514,0.48,-0.044,-0.044
,,-0.002112,0.516,0.48,-0.04,-0.04
,,-0.00211,0.518,0.44,-0.04,-0.04
,,-0.002108,0.52,0.42,-0.04,-0.04
,,-0.002106,0.522,0.44,-0.048,-0.048
,,-0.002104,0.524,0.42,-0.044,-0.044
,,-0.002102,0.526,0.42,-0.04,-0.04
,,-0.0021,0.528,0.42,-0.04,-0.04
,,-0.002098,0.53,0.38,-0.044,-0.044
,,-0.002096,0.532,0.38,-0.04,-0.04
,,-0.002094,0.534,0.36,-0.04,-0.04
,,-0.002092,0.536,0.32,-0.044,-0.044
,,-0.00209,0.538,0.3,-0.044,-0.044
,,-0.002088,0.54,0.3,-0.04,-0.04
,,-0.002086,0.542,0.26,-0.04,-0.04
,,-0.002084,0.544,0.24,-0.044,-0.044
,,-0.002082,0.546,0.22,-0.044,-0.044
,,-0.00208,0.548,0.2,-0.044,-0.044
,,-0.002078,0.55,0.18,-0.044,-0.044
,,-0.002076,0.552,0.16,-0.044,-0.044
,,-0.002074,0.554,0.14,-0.04,-0.04
,,-0.002072,0.556,0.1,-0.04,-0.04
,,-0.00207,0.558,0.08,-0.04,-0.04
,,-0.002068,0.56,0.04,-0.04,-0.04
,,-0.002066,0.562,0.04,-0.04,-0.04
,,-0.002064,0.564,0.02,-0.04,-0.04
,,-0.002062,0.566,-0.02,-0.04,-0.04
,,-0.00206,0.568,-0.04,-0.04,-0.04
,,-0.002058,0.57,-0.06,-0.04,-0.04
,,-0.002056,0.572,-0.1,-0.036,-0.036
,,-0.002054,0.574,-0.1,-0.04,-0.04
,,-0.002052,0.576,-0.16,-0.04,-0.04
,,-0.00205,0.578,-0.16,-0.036,-0.036
,,-0.002048,0.58,-0.18,-0.036,-0.036
,,-0.002046,0.582,-0.22,-0.036,-0.036
,,-0.002044,0.584,-0.22,-0.036,-0.036
,,-0.002042,0.586,-0.26,-0.032,-0.032
,,-0.00204,0.588,-0.28,-0.036,-0.036
,,-0.002038,0.59,-0.3,-0.04,-0.04
,,-0.002036,0.592,-0.32,-0.04,-0.04
,,-0.002034,0.594,-0.34,-0.032,-0.032
,,-0.002032,0.596,-0.36,-0.036,-0.036
,,-0.00203,0.598,-0.36,-0.036,-0.036
,,-0.002028,0.6,-0.4,-0.032,-0.032
,,-0.002026,0.602,-0.4,-0.032,-0.032
,,-0.002024,0.604,-0.42,-0.032,-0.032
,,-0.002022,0.606,-0.46,-0.036,-0.036
,,-0.00202,0.608,-0.46,-0.036,-0.036
,,-0.002018,0.61,-0.48,-0.032,-0.032
,,-0.002016,0.612,-0.48,-0.036,-0.036
,,-0.002014,0.614,-0.5,-0.036,-0.036
,,-0.002012,0.616,-0.52,-0.036,-0.036
,,-0.00201,0.618,-0.52,-0.032,-0.032
,,-0.002008,0.62,-0.52,-0.032,-0.032
,,-0.002006,0.622,-0.52,-0.032,-0.032
,,-0.002004,0.624,-0.56,-0.032,-0.032
,,-0.002002,0.626,-0.54,-0.036,-0.036
,,-0.002,0.628,-0.56,-0.028,-0.028
,,-0.001998,0.63,-0.56,-0.032,-0.032
,,-0.001996,0.632,-0.54,-0.032,-0.032
,,-0.001994,0.634,-0.56,-0.032,-0.032
,,-0.001992,0.636,-0.56,-0.036,-0.036
,,-0.00199,0.638,-0.56,-0.032,-0.032
,,-0.001988,0.64,-0.54,-0.032,-0.032
,,-0.001986,0.642,-0.52,-0.032,-0.032
,,-0.001984,0.644,-0.52,-0.028,-0.028
,,-0.001982,0.646,-0.52,-0.028,-0.028
,,-0.00198,0.648,-0.5,-0.032,-0.032
,,-0.001978,0.65,-0.5,-0.028,-0.028
,,-0.001976,0.652,-0.5,-0.032,-0.032
,,-0.001974,0.654,-0.48,-0.028,-0.028
,,-0.001972,0.656,-0.44,-0.028,-0.028
,,-0.00197,0.658,-0.46,-0.032,-0.032
,,-0.001968,0.66,-0.44,-0.028,-0.028
,,-0.001966,0.662,-0.42,-0.032,-0.032
,,-0.001964,0.664,-0.38,-0.028,-0.028
,,-0.001962,0.666,-0.38,-0.028,-0.028
,,-0.00196,0.668,-0.36,-0.028,-0.028
,,-0.001958,0.67,-0.34,-0.028,-0.028
,,-0.001956,0.672,-0.32,-0.028,-0.028
,,-0.001954,0.674,-0.3,-0.028,-0.028
,,-0.001952,0.676,-0.28,-0.024,-0.024
,,-0.00195,0.678,-0.26,-0.024,-0.024
,,-0.001948,0.68,-0.22,-0.024,-0.024
,,-0.001946,0.682,-0.2,-0.028,-0.028
,,-0.001944,0.684,-0.2,-0.028,-0.028
,,-0.001942,0.686,-0.18,-0.024,-0.024
,,-0.00194,0.688,-0.12,-0.028,-0.028
,,-0.001938,0.69,-0.1,-0.024,-0.024
,,-0.001936,0.692,-0.08,-0.024,-0.024
,,-0.001934,0.694,-0.06,-0.024,-0.024
,,-0.001932,0.696,-0.04,-0.024,-0.024
,,-0.00193,0.698,-0.02,-0.024,-0.024
,,-0.001928,0.7,0,-0.024,-0.024
,,-0.001926,0.702,0.04,-0.024,-0.024
,,-0.001924,0.704,0.06,-0.024,-0.024
,,-0.001922,0.706,0.08,-0.024,-0.024
,,-0.00192,0.708,0.1,-0.02,-0.02
,,-0.001918,0.71,0.12,-0.024,-0.024
,,-0.001916,0.712,0.18,-0.024,-0.024
,,-0.001914,0.714,0.16,-0.02,-0.02
